H013	103.25	34.75	-0.1	0.71	7.9	0.71	-0.0008	2.4	1.53	1.0	1.58
H014	104.07	34.40	-1.9	0.71	7.7	0.71	-0.0012	2.0	1.27	0.6	1.34
H015	102.50	34.59	1.4	0.92	7.7	0.92	-0.0008	1.8	1.09	0.4	1.16
H016	104.38	34.05	-2.0	0.93	6.1	0.93	-0.0015	1.6	1.12	0.2	1.19
H017	103.15	34.11	-0.7	0.71	8.2	0.71	-0.0015	4.0	1.53	2.6	1.59
H018	102.13	34.00	-0.3	0.69	11.4	0.69	-0.0018	2.5	1.06	1.1	1.14
H019	104.40	33.79	-2.5	0.71	5.8	0.72	0.0077	0.9	1.53	-0.6	1.58
H020	103.73	33.94	-0.9	0.71	7.1	0.71	-0.0004	0.4	1.54	-1.0	1.59
H021	104.82	33.42	-2.6	0.61	5.4	0.62	-0.0006	-0.1	1.76	-1.5	1.81
H022	104.62	33.00	-3.8	0.71	4.9	0.71	0.0000	-1.6	1.53	-3.0	1.58
H024	104.23	33.23	-5.0	0.75	10.8	0.75	-0.0009	-0.1	1.72	-1.5	1.77
H025	103.43	32.93	-2.9	0.94	7.8	0.94	-0.0021	2.8	1.17	1.4	1.24
H026	102.99	33.57	-2.0	1.00	10.0	1.00	-0.0001	3.3	1.46	1.8	1.52
H027	101.48	33.43	0.3	0.74	11.0	0.74	-0.0005	3.2	1.67	1.8	1.72
H028	101.71	32.90	-1.0	0.96	11.0	0.97	-0.0018	3.4	1.32	2.0	1.38
H029	100.59	33.09	0.9	0.92	13.2	0.92	-0.0025	3.5	1.07	2.1	1.15
H030	103.61	32.59	-2.9	0.71	6.7	0.71	0.0002	4.3	1.53	2.9	1.58
H031	102.50	32.79	-1.4	0.95	9.0	0.95	0.0039	2.9	1.22	1.5	1.29
H032	104.57	32.41	-3.6	0.76	6.2	0.76	-0.0006	-0.4	1.76	-1.8	1.81
H033	104.83	32.18	-3.3	0.70	4.5	0.70	-0.0003	2.5	1.50	1.1	1.55
H034	103.73	32.36	-4.1	0.75	6.0	0.75	-0.0009	3.0	1.73	1.6	1.78
H035	104.44	31.80	-4.0	0.97	5.7	0.97	-0.0017	-1.3	1.33	-2.7	1.40
H037	103.17	32.08	-3.4	0.75	6.3	0.75	-0.0004	2.8	1.72	1.4	1.77
H039	100.73	31.86	-2.2	0.87	9.4	0.88	-0.0018	3.8	2.29	2.3	2.32
H040	101.61	31.77	-3.5	0.95	8.9	0.95	0.0001	1.0	1.22	-0.4	1.29
H041	101.07	32.32	-1.5	0.18	11.2	0.18	-0.0007	3.0	0.88	1.6	0.97
H042	100.33	32.27	-0.7	0.16	14.2	0.16	-0.0007	2.3	0.77	0.9	0.87
H043	104.78	31.49	-3.8	0.71	4.8	0.71	-0.0008	-3.6	1.53	-5.0	1.59
H044	104.19	31.35	-3.8	0.75	4.0	0.76	-0.0004	0.0	1.74	-1.4	1.79
H045	103.61	31.47	-3.3	0.71	1.3	0.71	-0.0001	2.6	1.52	1.2	1.58
H046	102.67	31.85	-4.8	0.75	5.7	0.76	-0.0001	3.1	1.74	1.7	1.79
H047	102.10	31.47	-4.1	0.99	6.9	0.99	-0.0005	2.7	1.41	1.3	1.47
H048	104.44	31.16	-4.5	0.99	5.6	0.99	-0.0026	-1.2	1.41	-2.6	1.47
H049	103.69	31.06	-3.5	0.75	2.3	0.75	-0.0048	3.1	1.70	1.7	1.75
H050	103.15	31.01	-4.9	0.71	5.2	0.71	-0.0036	4.2	1.54	2.8	1.59
H051	102.77	30.99	-5.0	0.75	7.4	0.76	0.0021	4.9	1.71	3.5	1.76
H053	101.16	30.96	-7.2	0.59	16.5	0.6	0.0008	-0.3	1.57	-1.7	1.63
H056	100.30	31.65	-5.7	0.71	14.7	0.71	0.0007	3.5	1.55	2.0	1.60
H057	100.24	31.32	-8.9	0.72	21.1	0.72	0.0054	2.4	1.57	1.0	1.62
H058	104.08	30.73	-4.0	0.91	4.9	0.91	-0.0021	-2.1	1.03	-3.5	1.11
H059	103.87	30.69	-1.4	0.89	4.9	0.90	-0.0006	1.7	2.40	0.3	2.43
H060	103.41	30.42	-5.1	0.97	3.5	0.97	-0.0016	-1.2	1.33	-2.6	1.39
H061	102.84	30.25	-4.1	0.71	6.3	0.71	0.0004	-0.1	1.55	-1.5	1.60
H062	100.93	31.14	-8.4	0.70	23.4	0.71	0.0013	1.8	1.50	0.4	1.55
H063	100.31	30.92	-9.5	0.71	19.0	0.72	0.0003	0.8	1.56	-0.6	1.61
H064	103.85	30.04	-3.5	0.93	-0.1	0.94	-0.0188	-3.8	1.15	-5.2	1.22
H065	103.00	29.98	-6.3	0.75	5.2	0.76	-0.0092	3.2	1.73	1.8	1.77
H066	101.79	30.07	-11.3	0.97	7.7	0.98	0.0010	4.2	1.33	2.8	1.39
H067	101.49	30.08	-12.2	0.71	12.7	0.72	0.0018	3.9	1.54	2.5	1.59
H068	101.02	30.11	-12.7	0.81	11.2	0.82	-0.0025	3.9	2.05	2.5	2.09
H069	99.17	30.09	-8.9	0.71	13.4	0.71	-0.0002	2.6	1.53	1.1	1.58
H072	102.82	29.79	-3.7	0.71	5.1	0.71	-0.0001	0.9	1.53	-0.5	1.58
H073	102.29	29.85	-4.2	0.95	6.2	0.95	0.0012	2.2	1.23	0.8	1.30
H074	101.56	29.85	-12.4	0.80	13.5	0.81	0.0012	-0.4	1.98	-1.8	2.02
H075	100.39	29.70	-13.7	0.71	14.0	0.72	-0.0004	2.2	1.55	0.8	1.61
H076	103.47	29.60	-5.2	0.97	4.6	0.98	-0.0013	0.3	1.32	-1.1	1.38
H077	102.66	29.35	-6.0	0.86	2.9	0.88	0.0009	2.6	2.27	1.2	2.30
H078	102.08	29.69	-7.3	0.71	9.7	0.72	0.0003	4.7	1.56	3.3	1.62
H079	101.52	30.33	-11.9	0.92	17.2	0.93	-0.0019	-0.1	1.10	-1.5	1.18
H080	100.12	29.18	-14.4	0.73	12.4	0.74	-0.0020	2.5	1.65	1.1	1.70
H081	103.26	29.23	-4.2	0.91	5.4	0.91	0.0000	-1.3	1.03	-2.7	1.11
H082	102.44	29.26	-9.0	0.77	6.8	0.78	-0.0072	0.4	1.85	-1.0	1.89
H083	101.52	28.96	-13.7	0.72	9.7	0.72	-0.0003	-0.1	1.57	-1.5	1.63
H086	103.04	28.85	-4.7	0.71	6.7	0.72	0.0004	2.6	1.56	1.2	1.62
H087	102.77	28.96	-6.4	0.72	7.3	0.72	-0.0002	-1.3	1.57	-2.7	1.62
H088	103.98	28.61	-3.7	0.91	5.5	0.92	-0.0012	-1.3	1.07	-2.7	1.14
H089	103.12	28.31	-5.2	0.76	5.4	0.77	-0.0016	2.5	1.77	1.1	1.82
H090	102.53	28.67	-9.1	0.91	9.1	0.92	-0.0017	0.2	1.05	-1.2	1.13
H091	102.44	28.30	-8.6	0.92	9.6	0.92	0.0065	1.6	1.06	0.2	1.14
H092	102.13	28.51	-12.8	0.86	9.3	0.87	-0.0006	3.8	2.27	2.4	2.31
H093	103.64	28.25	-3.0	0.72	7.0	0.72	0.0007	0.4	1.59	-1.0	1.64
H094	102.83	28.00	-7.8	0.70	8.0	0.71	-0.0044	0.6	1.50	-0.8	1.56
H095	102.23	27.87	-13.1	0.93	9.2	0.93	-0.0087	-0.3	1.14	-1.7	1.21
H096	101.24	27.66	-14.1	0.71	8.7	0.72	-0.0004	2.0	1.55	0.6	1.60
H097	100.65	27.75	-15.2	0.71	9.0	0.71	-0.0005	2.2	1.54	0.8	1.59
H098	103.89	27.77	-4.2	0.71	6.1	0.71	-0.0005	0.7	1.54	-0.8	1.59
H099	103.27	27.68	-4.3	0.96	4.5	0.97	0.0022	-1.5	1.26	-2.9	1.33
H100	102.79	27.69	-8.1	0.20	7.9	0.90	-0.0009	2.6	0.99	1.2	1.07
H101	103.69	27.36	-3.3	0.71	8.4	0.72	-0.0024	3.2	1.51	1.8	1.57
H102	102.55	27.37	-10.7	0.70	8.4	0.71	0.0003	1.2	1.51	-0.2	1.57
H103	102.19	27.45	-13.7	0.71	8.5	0.71	0.0008	-1.5	1.53	-3.0	1.58
H104	101.71	27.54	-13.4	0.77	9.2	0.78	-0.0020	-2.0	1.83	-3.4	1.87
H106	100.93	27.14	-12.9	0.70	8.6	0.71	0.0005	1.0	1.51	-0.4	1.56
H107	100.06	27.11	-15.8	0.71	3.9	0.72	0.0024	0.9	1.55	-0.6	1.61
H108	102.91	26.93	-9.3	0.93	7.4	0.94	-0.0015	2.4	1.15	1.0	1.22
H109	102.61	26.62	-12.4	0.99	7.3	0.99	-0.0001	0.2	1.42	-1.2	1.48
H110	102.26	26.69	-12.9	0.91	6.7	0.92	-0.0002	-1.7	1.06	-3.1	1.13
H111	102.10	26.83	-14.6	0.99	14.0	1.00	-0.0005	-1.3	1.44	-2.8	1.49
H112	101.96	27.05	-13.6	0.71	7.8	0.71	-0.0001	0.7	1.54	-0.7	1.59
H113	101.85	26.69	-13.8	0.97	8.2	0.98	0.0002	-0.2	1.35	-1.6	1.41
H114	101.24	26.68	-13.5	0.71	9.1	0.71	-0.0003	1.8	1.53	0.4	1.59
H116	101.75	26.50	-13.6	0.99	6.7	0.99	-0.0008	-0.7	1.43	-2.1	1.48
H117	100.76	26.67	-13.6	0.7	8.0	0.7	0.0014	-1.1	1.20	-2.5	1.27
H118	100.16	26.51	-13.9	0.88	6.9	0.89	-0.0011	0.8	2.36	-0.6	2.39
H119	103.23	26.41	-7.1	0.96	5.9	0.97	0.0023	1.1	1.28	-0.4	1.34
H124	100.09	25.98	-14.9	0.71	4.2	0.71	0.0003	2.0	1.53	0.6	1.59
H131	100.56	25.80	-11.6	0.99	3.0	0.99	0.0001	-0.5	1.42	-1.9	1.48
H146	101.63	24.69	-5.3	0.79	1.4	0.80	0.0329	1.5	1.93	0.1	1.97
H149	102.58	24.38	-11.7	0.98	4.3	0.99	-0.0034	-1.9	1.41	-3.4	1.46
H155	102.75	24.12	-8.2	0.98	3.3	0.99	0.0053	1.5	1.37	0.0	1.43
H156	102.50	23.72	-7.2	0.79	3.2	0.80	0.0006	-0.3	1.93	-1.7	1.98
H162	100.09	23.88	-9.7	0.71	-0.4	0.72	0.0011	-1.5	1.53	-2.9	1.58
H164	103.40	23.47	-4.9	0.59	5.1	0.6	0.0013	-0.6	1.61	-2.0	1.66
H165	103.28	23.71	-5.4	0.19	7.0	0.20	0.0034	0.0	0.96	-1.4	1.04
H166	102.84	23.22	-6.5	0.71	4.7	0.71	0.0035	-	-	-	-
H167	102.40	23.00	-7.5	0.58	3.3	0.59	-0.0002	0.2	0.92	-1.2	1.01
H170	103.69	22.98	-1.7	0.71	4.2	0.73	0.0043	0.3	1.57	-1.1	1.62
H172	103.93	22.53	-1.5	0.80	4.7	0.88	-0.0030	-	-	-	-
H173	103.22	22.77	-3.9	0.97	2.8	0.98	0.0000	0.7	1.34	-0.7	1.40
H175	101.06	22.51	-7.7	0.72	0.9	0.75	0.0077	-0.4	1.59	-1.8	1.64
H179	100.45	21.95	-5.3	0.64	0.4	0.68	0.0005	-	-	-	-
H182	100.01	31.62	-5.7	0.59	20.4	0.59	-0.0001	2.6	1.55	1.2	1.61
H186	98.60	29.67	-7.9	0.73	16.1	0.74	-0.0010	1.6	1.65	0.2	1.70
H187	98.69	29.24	-9.6	0.20	14.2	0.90	-0.0014	0.2	0.98	-1.2	1.07
H188	99.25	28.84	-12.1	0.91	14.1	0.92	-0.0026	2.1	1.06	0.7	1.14
H189	99.74	29.00	-12.2	0.71	12.8	0.71	0.0002	-0.1	1.52	-1.5	1.57
H190	99.76	28.32	-13.8	0.73	10.1	0.74	-0.0008	3.6	1.66	2.2	1.71
H191	98.91	28.44	-11.2	0.98	11.5	0.99	-0.0004	-0.8	1.41	-2.2	1.47
H192	99.71	27.83	-15.4	0.51	6.1	0.52	-0.0050	1.6	0.90	0.2	0.99
H193	99.03	27.61	-11.8	0.71	6.3	0.71	0.0005	-1.0	1.54	-2.4	1.59
H194	98.67	27.76	-9.9	0.75	6.5	0.75	-0.0005	-0.6	1.73	-2.0	1.77
H196	99.29	27.18	-12.7	0.98	4.1	0.98	0.0007	0.0	1.29	-1.4	1.35
H198	99.93	26.45	-13.8	0.71	2.1	0.71	0.0001	-0.2	1.55	-1.6	1.60
H199	99.44	26.47	-12.0	0.94	-1.5	0.95	0.0000	-	-	-	-
H200	98.92	26.55	-11.0	0.71	-0.2	0.72	0.0000	1.2	1.54	-0.2	1.60
H201	99.99	26.14	-13.0	0.99	1.2	0.99	0.0011	2.6	1.43	1.2	1.48
H202	99.37	25.89	-13.7	0.72	-2.1	0.72	0.0002	-1.3	1.58	-2.7	1.63
H203	98.81	25.99	-10.3	0.98	1.0	0.99	-0.0064	0.0	1.41	-1.4	1.47
H204	99.92	25.72	-12.3	0.99	-1.0	1.00	0.0008	0.9	1.45	-0.5	1.51
H205	99.53	25.46	-14.2	0.79	1.4	0.79	0.0008	0.1	1.92	-1.3	1.96
H206	99.11	25.65	-10.9	0.71	-2.3	0.71	0.0001	1.8	1.54	0.4	1.59
H207	99.15	25.07	-10.8	0.71	-2.2	0.72	0.0013	0.8	1.57	-0.6	1.62
H210	99.64	24.84	-10.0	0.95	0.8	0.95	0.0013	0.5	1.22	-0.9	1.29
H212	98.30	24.81	-6.9	1.00	-2.5	0.71	-0.0038	-1.8	1.49	-3.2	1.55
H213	97.94	24.71	-2.5	0.96	-7.4	0.96	0.0028	0.7	1.27	-0.7	1.34
H217	98.29	24.26	-5.0	0.72	-6.0	0.73	0.0013	1.5	1.60	0.1	1.65
H218	97.86	24.01	-3.1	0.78	-5.1	0.79	0.0007	-1.2	1.89	-2.6	1.93
H301	104.19	34.70	-0.4	1.72	9.2	1.75	-0.0089	-	-	-	-
H303	103.90	34.23	-3.0	1.89	13.8	1.91	-0.0044	-	-	-	-
H304	104.94	34.01	0.3	1.86	5.2	1.87	-0.0042	-	-	-	-
H305	105.11	33.48	-1.8	1.90	10.3	1.92	0.0026	-	-	-	-
H311	98.81	31.21	-3.9	1.79	26.3	1.80	0.0074	-	-	-	-
H321	99.58	31.04	-6.3	1.77	25.5	1.79	-0.0011	-	-	-	-
HYDE	78.55	17.42	32.0	0.51	14.1	0.51	0.0326	-0.5	0.83	-1.9	0.92
I001	94.67	43.24	3.5	0.91	3.5	0.91	0.0001	2.3	1.03	0.9	1.11
I002	93.00	43.60	6.5	0.82	3.7	0.82	0.0019	-0.4	2.05	-1.8	2.09
I003	91.47	43.48	6.7	0.72	3.6	0.72	0.0000	3.3	1.55	1.9	1.60
I033	88.25	40.27	8.7	0.75	1.7	0.76	0.0022	-0.9	1.74	-2.3	1.79
I034	88.18	39.02	7.9	0.59	1.3	0.59	0.0007	3.7	1.53	2.2	1.58
I035	86.98	38.51	9.8	0.73	-0.4	0.73	-0.0021	0.9	1.60	-0.5	1.65
I064	83.61	39.02	11.3	0.59	0.0	0.59	0.0009	1.7	1.53	0.3	1.58
I065	83.16	38.26	11.7	0.95	-2.0	0.96	0.0039	-0.5	1.23	-1.9	1.30
I066	83.81	37.59	11.9	0.69	-1.6	0.69	0.0003	1.4	0.94	0.0	1.02
I067	82.70	37.05	13.1	0.94	-4.6	0.95	0.0030	0.7	1.19	-0.7	1.26
I068	81.66	36.84	14.2	0.71	-4.3	0.71	0.0011	2.3	1.53	0.8	1.58
I069	82.99	36.74	14.0	0.98	-4.1	0.98	0.0003	0.4	1.34	-1.0	1.40
I070	81.48	36.46	14.6	0.94	-5.2	0.94	0.0027	2.6	1.20	1.2	1.26
I087	79.96	37.10	15.5	0.91	-4.1	0.91	0.0059	0.8	1.00	-0.6	1.08
I398	88.21	39.28	9.0	1.79	3.4	1.80	0.0071	-	-	-	-
I400	88.93	38.99	7.5	1.86	0.1	1.86	0.0057	-	-	-	-
I412	84.52	37.13	12.4	1.80	0.8	1.81	0.0122	-	-	-	-
I415	83.60	36.72	15.0	1.87	1.9	1.87	0.0085	-	-	-	-
I418	79.99	36.40	17.5	1.80	-0.6	1.80	0.0111	-	-	-	-
IISC	77.57	13.02	33.5	0.51	14.2	0.51	0.0328	0.0	0.72	-1.4	0.83
J001	101.61	34.72	3.0	0.71	9.1	0.71	-0.0005	1.7	1.52	0.3	1.57
J002	98.10	36.27	4.2	0.58	7.6	0.59	0.0007	2.9	1.50	1.5	1.55
J003	99.97	35.62	3.7	0.57	6.8	0.57	0.0016	2.2	0.82	0.8	0.91
J004	95.53	34.55	2.1	0.78	17.8	0.79	-0.0012	2.0	1.88	0.5	1.93
J005	98.21	34.89	4.4	0.72	14.7	0.72	-0.0030	4.2	1.56	2.8	1.61
J006	99.69	33.80	1.9	0.70	14.2	0.70	0.0004	3.0	1.50	1.6	1.55
J008	95.26	32.89	2.7	0.98	23.7	0.98	0.0016	2.2	1.39	0.8	1.45
J009	99.19	31.94	-4.1	0.78	18.2	0.78	-0.0005	2.6	1.88	1.2	1.92
J010	97.17	31.16	-1.8	0.69	20.7	0.7	0.0009	3.1	0.98	1.7	1.06
J011	95.60	29.94	2.8	0.78	21.0	0.79	-0.0011	4.8	1.90	3.4	1.95
J012	98.00	29.71	-6.0	0.70	14.7	0.71	0.0006	0.7	1.51	-0.7	1.57
J016	92.44	34.21	9.6	0.71	23.2	0.72	0.0016	3.1	1.53	1.7	1.58
J018	91.67	32.25	12.5	0.95	20.9	0.96	0.0018	1.9	1.23	0.5	1.30
J019	94.10	31.92	6.4	0.74	23.7	0.75	0.0006	1.0	1.67	-0.4	1.72
J020	92.07	31.51	12.3	0.75	22.0	0.76	0.0018	0.6	1.72	-0.8	1.77
J021	91.11	30.48	17.2	0.99	18.2	0.70	0.0001	-0.3	1.45	-1.7	1.50
J022	93.15	29.94	10.8	0.71	20.2	0.71	0.0092	4.4	1.51	2.9	1.57
J025	91.11	32.01	13.6	0.70	19.8	0.71	0.0013	0.8	1.50	-0.7	1.56
J026	88.69	31.13	20.0	0.77	16.0	0.77	0.0004	-1.4	1.82	-2.8	1.87
J027	90.55	30.09	17.8	0.84	17.8	0.85	0.0074	-0.5	2.16	-1.9	2.20
J028	92.87	30.75	10.6	0.70	21.5	0.71	0.0017	1.7	1.50	0.3	1.55
J029	88.56	28.24	25.9	0.70	11.5	0.71	0.0012	1.7	1.50	0.3	1.56
J030	87.06	28.59	24.8	0.77	10.3	0.78	0.0002	1.7	1.85	0.3	1.90
J032	92.40	28.42	16.0	0.77	17.7	0.77	0.0003	1.1	1.81	-0.3	1.86
J033	90.56	28.42	23.9	0.77	13.7	0.78	0.0027	3.8	1.84	2.4	1.89
J034	91.91	27.97	19.4	0.70	14.6	0.71	0.0007	2.4	1.50	1.0	1.56
J035	89.20	31.99	17.5	0.77	16.7	0.77	0.0003	-3.6	1.83	-5.0	1.87
J036	86.44	31.93	20.0	0.79	13.0	0.79	0.0011	-1.1	1.91	-2.5	1.95
J037	88.84	29.36	22.7	0.97	13.2	0.97	0.0007	2.1	1.34	0.6	1.40
J038	87.09	29.32	22.9	0.80	11.8	0.80	-0.0007	1.4	1.96	0.0	2.00
J039	89.56	28.91	24.2	0.70	13.3	0.71	0.0007	3.3	1.51	1.9	1.56
J040	85.44	28.96	25.1	0.97	8.9	0.97	0.0008	2.7	1.32	1.3	1.38
J041	85.97	28.15	26.4	0.92	9.1	0.93	-0.0016	2.7	1.07	1.3	1.14
J042	89.15	27.72	28.4	0.79	13.2	0.80	-0.0006	1.6	1.91	0.2	1.96
J043	84.13	32.30	20.1	0.99	7.3	0.99	0.0016	0.5	1.42	-0.9	1.47
J044	81.19	32.38	18.1	0.77	2.1	0.78	0.0010	0.7	1.84	-0.7	1.89
J045	81.18	30.29	21.1	0.90	2.8	0.91	0.0022	4.1	1.00	2.7	1.08
J046	82.83	30.39	21.0	0.71	3.7	0.71	0.0011	2.1	1.52	0.7	1.57
J047	77.01	36.58	20.3	0.70	-2.8	0.70	0.0008	0.7	1.47	-0.7	1.53
J049	79.94	33.56	17.3	0.86	1.2	0.86	0.0009	0.8	2.26	-0.6	2.30
J308	79.10	31.89	18.9	1.64	-0.9	1.69	0.0178	-	-	-	-
J311	79.81	31.50	19.7	1.91	-2.7	1.95	0.0098	-	-	-	-
J312	79.86	34.95	16.3	1.82	-1.2	1.82	0.0085	-	-	-	-
J314	80.29	31.71	19.7	1.90	3.8	1.93	0.0069	-	-	-	-
J315	80.34	34.44	19.1	1.91	-3.5	1.93	0.0105	-	-	-	-
J318	80.43	30.96	22.0	1.90	5.4	1.93	0.0088	-	-	-	-
J320	81.86	30.72	20.1	1.79	0.1	1.80	0.0165	-	-	-	-
J321	82.17	34.24	17.6	1.52	6.0	1.54	0.0272	-	-	-	-
J322	82.19	32.24	16.8	1.80	-0.5	1.81	0.0099	-	-	-	-
J323	82.25	31.51	19.0	1.79	5.7	1.82	0.0068	-	-	-	-
J326	83.24	29.80	21.5	1.79	4.5	1.81	0.0078	-	-	-	-
J327	83.33	32.41	19.2	1.79	4.1	1.82	0.0096	-	-	-	-
J328	83.56	30.77	21.4	1.60	6.5	1.64	0.0221	-	-	-	-
J329	83.68	31.65	19.7	1.61	8.9	1.63	0.0171	-	-	-	-
J330	83.97	31.03	20.2	1.86	8.1	1.88	0.0216	-	-	-	-
J331	84.02	33.16	17.2	1.80	4.3	1.83	0.0153	-	-	-	-
J332	84.04	29.72	20.6	1.84	9.7	1.91	0.0048	-	-	-	-
J334	85.07	31.35	19.1	1.84	8.4	1.91	0.0068	-	-	-	-
J335	85.27	32.02	19.0	1.65	7.4	1.68	0.0065	-	-	-	-
J336	85.20	30.69	20.6	1.84	8.5	1.87	0.0060	-	-	-	-
J337	85.64	29.44	21.7	1.84	7.9	1.89	0.0027	-	-	-	-
J338	85.69	29.96	21.0	1.85	7.4	1.87	0.0051	-	-	-	-
J339	86.39	28.69	23.2	1.84	10.4	1.88	0.0010	-	-	-	-
J340	86.52	30.00	21.8	1.84	12.0	1.88	0.0004	-	-	-	-
J341	87.17	31.20	20.2	1.65	13.3	1.69	0.0044	-	-	-	-
J342	87.00	30.62	21.3	1.66	13.1	1.71	-0.0002	-	-	-	-
J343	84.83	35.47	14.1	1.92	4.3	1.93	0.0112	-	-	-	-
J344	85.71	35.47	22.3	1.92	3.3	1.95	0.0091	-	-	-	-
J345	87.35	31.60	18.3	1.91	13.0	1.97	0.0044	-	-	-	-
J346	87.77	28.54	24.1	1.83	12.2	1.88	0.0023	-	-	-	-
J347	88.24	29.43	22.5	1.84	15.3	1.88	0.0021	-	-	-	-
J348	88.67	33.26	16.2	1.86	17.3	1.93	0.0038	-	-	-	-
J350	89.03	31.43	20.7	1.85	17.7	1.90	0.0035	-	-	-	-
J351	90.07	31.42	18.1	1.85	14.4	1.87	0.0037	-	-	-	-
J352	89.31	27.93	27.6	1.84	14.2	1.89	0.0012	-	-	-	-
J353	89.63	28.32	24.6	1.82	12.1	1.85	0.0050	-	-	-	-
J354	90.02	31.36	17.3	1.86	19.5	1.90	0.0006	-	-	-	-
J356	89.91	28.62	23.0	1.85	16.8	1.89	0.0070	-	-	-	-
J357	90.11	28.93	23.2	1.84	14.2	1.88	0.0094	-	-	-	-
J358	90.15	29.44	22.0	1.89	15.2	1.93	0.0009	-	-	-	-
J359	90.27	29.32	23.6	1.89	15.8	1.93	0.0020	-	-	-	-
J360	90.56	30.21	18.6	1.49	16.3	1.52	-0.0005	-	-	-	-
J361	90.82	32.01	13.6	1.86	22.1	1.93	0.0017	-	-	-	-
J362	90.90	31.45	15.3	1.84	20.9	1.87	0.0039	-	-	-	-
J364	91.69	31.87	12.9	1.88	21.7	1.95	0.0037	-	-	-	-
J366	91.85	32.56	13.5	1.90	20.9	1.95	0.0101	-	-	-	-
J367	91.89	28.96	17.9	1.86	19.7	1.91	0.0075	-	-	-	-
J368	91.95	33.48	12.0	1.85	16.8	1.87	-0.0011	-	-	-	-
J369	91.92	32.87	10.1	1.85	20.1	1.88	0.0000	-	-	-	-
J370	92.61	34.37	5.9	1.87	24.3	1.88	0.0023	-	-	-	-
J372	92.94	34.83	3.5	1.85	16.7	1.89	0.0018	-	-	-	-
J373	92.83	31.79	8.4	1.86	22.2	1.92	0.0032	-	-	-	-
J374	93.36	35.35	1.4	1.93	31.4	1.95	0.0008	-	-	-	-
J375	93.07	29.04	13.2	1.83	18.7	1.86	0.0040	-	-	-	-
J376	93.59	35.42	3.7	1.93	26.9	1.94	0.0016	-	-	-	-
J377	94.06	35.62	3.2	1.86	24.9	1.87	0.0022	-	-	-	-
J379	94.10	35.71	10.2	1.85	9.6	1.86	0.0024	-	-	-	-
J380	94.36	35.87	12.7	1.93	10.3	1.95	-0.0016	-	-	-	-
J382	94.63	31.59	3.6	1.79	25.5	1.83	0.0032	-	-	-	-
J383	94.80	35.92	6.9	1.89	4.1	1.90	-0.0001	-	-	-	-
J384	94.75	34.92	7.7	1.86	21.4	1.88	0.0167	-	-	-	-
J385	95.23	35.74	9.1	1.81	10.4	1.84	0.0008	-	-	-	-
J386	95.37	33.83	10.5	1.87	22.9	1.90	-0.0006	-	-	-	-
J387	95.48	31.45	-7.6	1.75	27.4	1.82	0.0044	-	-	-	-
J388	95.81	30.75	-1.3	1.87	17.7	1.91	0.0033	-	-	-	-
J389	96.10	29.75	-4.4	1.91	18.3	1.96	-0.0064	-	-	-	-
J390	96.41	31.49	-2.1	1.79	25.1	1.84	0.0042	-	-	-	-
J391	96.42	35.73	8.0	1.82	8.7	1.84	0.0015	-	-	-	-
J393	96.89	30.06	-5.0	1.93	13.9	1.95	0.0111	-	-	-	-
J394	97.05	28.45	-2.1	1.52	12.6	1.79	0.0502	-	-	-	-
J395	97.18	29.28	-4.1	1.89	10.7	1.90	-0.0514	-	-	-	-
J396	97.18	33.71	11.4	1.84	21.0	1.88	0.0006	-	-	-	-
J399	97.50	34.02	6.5	1.81	17.4	1.83	-0.0020	-	-	-	-
J400	97.96	34.40	6.4	1.44	19.8	1.46	-0.0016	-	-	-	-
J401	97.96	35.50	6.9	1.79	12.5	1.81	-0.0020	-	-	-	-
J402	98.23	31.51	-4.0	1.78	25.0	1.81	-0.0082	-	-	-	-
J403	98.62	32.38	-0.2	1.79	22.2	1.82	-0.0001	-	-	-	-
J404	98.60	35.02	4.3	1.80	15.0	1.81	-0.0046	-	-	-	-
J405	98.87	35.13	5.2	1.82	15.0	1.83	-0.0051	-	-	-	-
J406	99.20	34.27	4.8	1.80	18.2	1.84	-0.0038	-	-	-	-
J407	99.22	35.36	5.1	1.79	10.9	1.81	-0.0028	-	-	-	-
J418	104.27	32.76	-2.7	1.99	5.6	2.00	0.0241	-	-	-	-
J420	98.32	33.05	-1.4	1.79	18.8	1.87	0.0062	-	-	-	-
J421	98.59	31.87	-4.0	1.77	24.1	1.80	0.0195	-	-	-	-
J423	97.51	29.96	-7.0	1.87	13.9	1.91	-0.0013	-	-	-	-
J424	97.10	30.55	-5.1	1.79	22.8	1.85	0.0029	-	-	-	-
J425	97.34	30.81	-4.0	1.77	24.5	1.80	0.0017	-	-	-	-
J426	97.78	31.37	-4.9	1.73	26.3	1.78	0.0083	-	-	-	-
J427	92.35	33.95	5.0	1.85	29.0	1.88	0.0014	-	-	-	-
JB08	108.09	35.06	-2.9	0.63	3.9	0.64	-0.0009	2.0	1.62	0.5	1.67
JB23	106.68	33.12	-4.0	0.64	3.5	0.65	-0.0012	0.8	1.66	-0.6	1.71
JB24	106.03	30.80	-3.6	0.54	4.7	0.54	0.0000	1.7	1.19	0.3	1.26
JB25	106.67	26.42	-4.4	0.62	4.6	0.64	-0.0007	2.2	1.59	0.8	1.65
JB26	106.83	22.11	-4.5	0.59	3.1	0.61	-0.0002	1.8	1.46	0.4	1.51
JB27	105.38	35.14	-3.3	0.54	5.8	0.54	-0.0006	3.2	1.19	1.8	1.25
