G163 -802.477530 332.514840
G164 -686.191700 303.657110
G165 -849.951180 299.117360
G167 -738.554610 230.740030
G169 -691.951700 140.872350
G170 -826.320850 138.503290
G171 -1058.318900 215.555220
G172 -1190.826110 287.067530
G301 -469.437670 591.336800
G303 10.271320 511.728670
G305 -491.095480 476.761040
G306 77.883120 303.854970
G307 -74.803550 238.652320
G308 -364.886470 321.939040
G310 194.094220 267.571140
G311 -730.423990 321.243610
G312 -739.273340 298.588350
G313 -494.528670 278.676570
G314 -738.282210 270.231930
G315 -637.554630 269.018050
G316 -1054.205880 281.306920
G318 -232.148530 205.431540
G319 -988.857760 258.605020
G320 -160.549640 174.143300
G321 -173.277790 162.470840
G322 -1163.147690 259.190660
G323 -824.485340 209.619720
G324 -1137.424200 245.612280
G326 -1118.865940 232.179770
G328 -1104.995970 223.017700
G329 -185.478750 144.113900
G330 -221.925830 115.826160
G331 -10.728640 107.944630
G332 -919.167670 169.980350
G333 -1190.448820 216.675700
G334 -231.604990 98.505210
G335 -988.039280 154.675150
G336 -307.138840 59.251770
G337 -103.014530 27.362180
G338 -175.332940 56.882110
G339 -1069.505550 71.962360
G340 294.524210 7.507050
G341 -659.276750 42.873470
G342 330.290190 -9.712330
G343 101.831130 -24.940130
G344 -672.148620 13.806120
G345 243.442080 -42.919820
G346 -831.371370 8.949950
G347 -982.257200 61.535950
G348 336.694150 -70.638790
G349 -580.756370 -52.227520
G351 -283.702250 -94.740580
G352 219.717830 -135.113140
G354 -142.920830 -160.120220
G355 308.068440 -202.006640
G356 296.450920 -217.686280
G357 204.571900 -221.665890
G358 -194.968560 -211.412290
G359 351.263560 -229.056770
G360 -113.721240 -235.585770
G362 329.195380 -274.915240
G364 -99.866730 -289.340810
GRHI -2060.012990 -813.457070
GSAX -596.862280 407.576820
GSDH -693.533650 375.559600
GSDX 150.115700 -185.012550
GSGL -0.267900 27.759590
GSGT -260.554820 256.021740
GSJN 255.272320 -187.038680
GSJT 102.929580 -3.870560
GSJY -394.213900 309.594240
GSLX 154.432390 -246.025860
GSLZ 66.618660 -125.484580
GSMA -85.113340 -350.852340
GSML -178.492810 143.793430
GSMQ 20.115520 158.324050
GSMX 96.326630 -308.854260
GSPL 330.489200 -183.923300
GSQS 297.122720 -273.138650
GSTS 269.932710 -303.369680
GSWD 169.635800 -421.260650
GUAO -1255.936380 850.806010
GZFG 454.897850 -1021.135150
GZSC 172.430390 -1178.091970
H001 325.968810 -365.921460
H002 261.269520 -368.870150
H003 214.961470 -344.728840
H004 364.477000 -397.448580
H005 241.046930 -390.075300
H006 213.220300 -381.323850
H007 293.387690 -429.554160
H008 244.955990 -423.315160
H009 281.699730 -471.810640
H010 207.959820 -515.482810
H011 264.384330 -528.505100
H012 229.810770 -576.379870
H013 26.187180 -272.410680
H014 100.890340 -312.224290
H015 -42.916720 -288.706860
H016 129.148030 -351.251620
H017 15.736490 -343.227060
H018 -78.709590 -353.254530
H019 130.825470 -380.091140
H020 69.002750 -362.895230
H021 169.635800 -421.260650
H022 150.872420 -467.773820
H024 114.626690 -442.075450
H025 39.584410 -474.504670
H026 -0.193640 -402.834820
H027 -140.930410 -414.623330
H028 -121.383630 -474.121250
H029 -225.339830 -449.199700
H030 55.919890 -512.436680
H031 -47.751670 -488.350930
H032 145.936350 -533.160980
H033 170.344570 -558.724600
H034 66.879110 -538.075880
H035 133.360670 -600.720810
H037 13.654610 -568.356520
H039 -217.732180 -586.249580
H040 -134.713890 -599.177690
H041 -183.669090 -536.427080
H042 -253.649240 -539.173820
H043 165.476140 -635.195620
H044 109.325710 -650.449750
H045 54.322070 -636.596940
H046 -34.095080 -592.949020
H047 -89.167800 -633.790980
H048 132.998620 -671.655750
H049 61.383240 -682.136140
H050 9.762250 -686.945460
H051 -26.566430 -688.496910
H053 -180.502250 -687.625490
H056 -259.473840 -607.874230
H057 -266.764530 -644.259650
H058 98.293460 -719.083750
H059 78.143110 -723.333150
H060 33.658960 -752.725570
H061 -21.456730 -770.662880
H062 -201.760410 -666.870920
H063 -261.976500 -688.946790
H064 75.496470 -795.350120
H065 -6.583260 -800.872430
H066 -123.090200 -788.236490
H067 -151.995030 -786.276040
H068 -197.221480 -781.460140
H069 -375.896850 -775.993470
H072 -24.352620 -821.616580
H073 -75.444480 -813.877290
H074 -146.008790 -811.990460
H075 -259.831240 -824.675220
H076 38.208300 -843.684150
H077 -40.806320 -870.086660
H078 -96.190640 -831.120980
H079 -148.252890 -758.636310
H080 -288.418440 -881.323240
H081 17.257500 -884.402620
H082 -62.390280 -879.615490
H083 -152.823180 -910.579300
H086 -4.828360 -926.179410
H087 -30.944230 -913.522550
H088 86.649120 -953.921600
H089 2.037560 -986.146920
H090 -55.008070 -945.202400
H091 -64.680890 -986.029160
H092 -94.539790 -962.065140
H093 52.954820 -993.478670
H094 -27.018070 -1020.024830
H095 -86.369240 -1033.239630
H096 -184.628570 -1053.928710
H097 -242.550430 -1042.025080
H098 76.997790 -1046.906700
H099 15.757900 -1056.172970
H100 -31.571820 -1054.308220
H101 56.808520 -1092.134520
H102 -55.948990 -1089.324890
H103 -91.370290 -1079.705190
H104 -138.576730 -1068.560640
H106 -217.133480 -1110.638480
H107 -303.632000 -1110.864270
H108 -21.144780 -1138.728100
H109 -51.587190 -1172.552370
H110 -86.282970 -1164.094490
H111 -101.858340 -1148.224390
H112 -115.193670 -1123.511190
H113 -127.104580 -1163.151190
H114 -187.890110 -1162.612630
H116 -137.597950 -1183.964600
H117 -235.754440 -1162.220280
H118 -296.242330 -1177.846970
H119 9.835390 -1196.821730
H124 -305.467410 -1236.409220
H131 -259.002760 -1258.068890
H146 -154.672370 -1384.309560
H149 -59.090550 -1420.685360
H155 -42.306090 -1449.777070
H156 -68.509360 -1493.659860
H162 -313.907230 -1469.491810
H164 22.958690 -1522.665830
H165 11.019760 -1495.946220
H166 -34.665520 -1549.607640
H167 -80.145410 -1573.241240
H170 52.091780 -1577.219730
H172 76.334790 -1627.238730
H173 3.625090 -1599.966780
H175 -219.076800 -1624.503490
